measurement,cell_type,cell_name,sample_name,gene_symbol,observation
0.1802,Tumor,EWS,EWS.T2,PSEN2,12912
0.4105,Tumor,EWS,EWS.T3,PSEN2,12913
0.2803,Tumor,EWS,EWS.T4,PSEN2,12914
0.2549,Tumor,EWS,EWS.T6,PSEN2,12915
0.16805,Tumor,EWS,EWS.T7,PSEN2,12916
0.29575,Tumor,EWS,EWS.T9,PSEN2,12917
1.9264,Tumor,RMS,RMS.T1,PSEN2,12918
0.3551,Tumor,RMS,RMS.T10,PSEN2,12919
0.60295,Tumor,RMS,RMS.T11,PSEN2,12920
1.94045,Tumor,RMS,RMS.T2,PSEN2,12921
0.6406,Tumor,RMS,RMS.T3,PSEN2,12922
0.8406,Tumor,RMS,RMS.T4,PSEN2,12923
1.38165,Tumor,RMS,RMS.T5,PSEN2,12924
0.3961,Tumor,RMS,RMS.T6,PSEN2,12925
0.7571,Tumor,RMS,RMS.T7,PSEN2,12926
1.14025,Tumor,RMS,RMS.T8,PSEN2,12927
0.46075,Tumor,RMS,RMS.T9,PSEN2,12928
1.1068,Cellline,BL-NHL,BL.C1,PSMB10,12929
1.2527,Cellline,BL-NHL,BL.C2,PSMB10,12930
1.3662,Cellline,BL-NHL,BL.C3,PSMB10,12931
1.1478,Cellline,BL-NHL,BL.C4,PSMB10,12932
0.7768,Cellline,BL-NHL,BL.C5,PSMB10,12933
0.4494,Cellline,BL-NHL,BL.C6,PSMB10,12934
0.7267,Cellline,BL-NHL,BL.C7,PSMB10,12935
0.8581,Cellline,BL-NHL,BL.C8,PSMB10,12936
0.0571,Cellline,EWS,EWS.C1,PSMB10,12937
0.3892,Cellline,EWS,EWS.C10,PSMB10,12938
0.2135,Cellline,EWS,EWS.C11,PSMB10,12939
0.1013,Cellline,EWS,EWS.C2,PSMB10,12940
0.1757,Cellline,EWS,EWS.C3,PSMB10,12941
0.2541,Cellline,EWS,EWS.C4,PSMB10,12942
0.3583,Cellline,EWS,EWS.C6,PSMB10,12943
0.409,Cellline,EWS,EWS.C7,PSMB10,12944
0.6401,Cellline,EWS,EWS.C8,PSMB10,12945
0.358,Cellline,EWS,EWS.C9,PSMB10,12946
0.2137,Cellline,NB,NB.C1,PSMB10,12947
0.3636,Cellline,NB,NB.C10,PSMB10,12948
0.3631,Cellline,NB,NB.C11,PSMB10,12949
0.3713,Cellline,NB,NB.C12,PSMB10,12950
0.3411,Cellline,NB,NB.C2,PSMB10,12951
0.3995,Cellline,NB,NB.C3,PSMB10,12952
0.1328,Cellline,NB,NB.C4,PSMB10,12953
0.3723,Cellline,NB,NB.C5,PSMB10,12954
0.2122,Cellline,NB,NB.C6,PSMB10,12955
0.3805,Cellline,NB,NB.C7,PSMB10,12956
0.247,Cellline,NB,NB.C8,PSMB10,12957
0.3486,Cellline,NB,NB.C9,PSMB10,12958
0.179,Cellline,RMS,RMS.C10,PSMB10,12959
0.2386,Cellline,RMS,RMS.C11,PSMB10,12960
0.3275,Cellline,RMS,RMS.C2,PSMB10,12961
0.5084,Cellline,RMS,RMS.C3,PSMB10,12962
0.3232,Cellline,RMS,RMS.C4,PSMB10,12963
0.6217,Cellline,RMS,RMS.C5,PSMB10,12964
0.4761,Cellline,RMS,RMS.C6,PSMB10,12965
0.2931,Cellline,RMS,RMS.C7,PSMB10,12966
0.1245,Cellline,RMS,RMS.C8,PSMB10,12967
0.3979,Cellline,RMS,RMS.C9,PSMB10,12968
0.2151,Tumor,EWS,EWS.T1,PSMB10,12969
0.4778,Tumor,EWS,EWS.T11,PSMB10,12970
0.4412,Tumor,EWS,EWS.T12,PSMB10,12971
0.7637,Tumor,EWS,EWS.T13,PSMB10,12972
0.5247,Tumor,EWS,EWS.T14,PSMB10,12973
0.4847,Tumor,EWS,EWS.T15,PSMB10,12974
0.5498,Tumor,EWS,EWS.T19,PSMB10,12975
0.2423,Tumor,EWS,EWS.T2,PSMB10,12976
0.3112,Tumor,EWS,EWS.T3,PSMB10,12977
0.1954,Tumor,EWS,EWS.T4,PSMB10,12978
0.3141,Tumor,EWS,EWS.T6,PSMB10,12979
0.3065,Tumor,EWS,EWS.T7,PSMB10,12980
0.5028,Tumor,EWS,EWS.T9,PSMB10,12981
0.3306,Tumor,RMS,RMS.T1,PSMB10,12982
0.4746,Tumor,RMS,RMS.T10,PSMB10,12983
0.1873,Tumor,RMS,RMS.T11,PSMB10,12984
0.2429,Tumor,RMS,RMS.T2,PSMB10,12985
0.1499,Tumor,RMS,RMS.T3,PSMB10,12986
0.528,Tumor,RMS,RMS.T4,PSMB10,12987
0.3789,Tumor,RMS,RMS.T5,PSMB10,12988
0.4199,Tumor,RMS,RMS.T6,PSMB10,12989
0.3839,Tumor,RMS,RMS.T7,PSMB10,12990
0.3413,Tumor,RMS,RMS.T8,PSMB10,12991
0.611,Tumor,RMS,RMS.T9,PSMB10,12992
2.0027,Cellline,BL-NHL,BL.C1,PSMB8,12993
2.3671,Cellline,BL-NHL,BL.C2,PSMB8,12994
1.8026,Cellline,BL-NHL,BL.C3,PSMB8,12995
3.0425,Cellline,BL-NHL,BL.C4,PSMB8,12996
1.0651,Cellline,BL-NHL,BL.C5,PSMB8,12997
1.1727,Cellline,BL-NHL,BL.C6,PSMB8,12998
2.3789,Cellline,BL-NHL,BL.C7,PSMB8,12999
1.7087,Cellline,BL-NHL,BL.C8,PSMB8,13000
0.3037,Cellline,EWS,EWS.C1,PSMB8,13001
0.3395,Cellline,EWS,EWS.C10,PSMB8,13002
0.7874,Cellline,EWS,EWS.C11,PSMB8,13003
0.4451,Cellline,EWS,EWS.C2,PSMB8,13004
0.3729,Cellline,EWS,EWS.C3,PSMB8,13005
0.3432,Cellline,EWS,EWS.C4,PSMB8,13006
0.3652,Cellline,EWS,EWS.C6,PSMB8,13007
0.362,Cellline,EWS,EWS.C7,PSMB8,13008
1.3554,Cellline,EWS,EWS.C8,PSMB8,13009
0.3351,Cellline,EWS,EWS.C9,PSMB8,13010
0.3622,Cellline,NB,NB.C1,PSMB8,13011
0.3796,Cellline,NB,NB.C10,PSMB8,13012
0.2357,Cellline,NB,NB.C11,PSMB8,13013
0.2742,Cellline,NB,NB.C12,PSMB8,13014
0.8984,Cellline,NB,NB.C2,PSMB8,13015
0.7397,Cellline,NB,NB.C3,PSMB8,13016
0.3502,Cellline,NB,NB.C4,PSMB8,13017
0.5389,Cellline,NB,NB.C5,PSMB8,13018
0.2091,Cellline,NB,NB.C6,PSMB8,13019
0.5188,Cellline,NB,NB.C7,PSMB8,13020
0.4963,Cellline,NB,NB.C8,PSMB8,13021
0.2475,Cellline,NB,NB.C9,PSMB8,13022
0.3222,Cellline,RMS,RMS.C10,PSMB8,13023
0.4016,Cellline,RMS,RMS.C11,PSMB8,13024
0.5448,Cellline,RMS,RMS.C2,PSMB8,13025
0.2126,Cellline,RMS,RMS.C3,PSMB8,13026
0.0257,Cellline,RMS,RMS.C4,PSMB8,13027
0.4513,Cellline,RMS,RMS.C5,PSMB8,13028
0.2221,Cellline,RMS,RMS.C6,PSMB8,13029
0.3086,Cellline,RMS,RMS.C7,PSMB8,13030
0.4031,Cellline,RMS,RMS.C8,PSMB8,13031
0.4031,Cellline,RMS,RMS.C9,PSMB8,13032
0.2537,Tumor,EWS,EWS.T1,PSMB8,13033
1.176,Tumor,EWS,EWS.T11,PSMB8,13034
1.0694,Tumor,EWS,EWS.T12,PSMB8,13035
0.698,Tumor,EWS,EWS.T13,PSMB8,13036
0.5307,Tumor,EWS,EWS.T14,PSMB8,13037
0.713,Tumor,EWS,EWS.T15,PSMB8,13038
0.3252,Tumor,EWS,EWS.T19,PSMB8,13039
1.0198,Tumor,EWS,EWS.T2,PSMB8,13040
1.074,Tumor,EWS,EWS.T3,PSMB8,13041
0.754,Tumor,EWS,EWS.T4,PSMB8,13042
0.7351,Tumor,EWS,EWS.T6,PSMB8,13043
0.475,Tumor,EWS,EWS.T7,PSMB8,13044
0.6784,Tumor,EWS,EWS.T9,PSMB8,13045
0.735,Tumor,RMS,RMS.T1,PSMB8,13046
0.1506,Tumor,RMS,RMS.T10,PSMB8,13047
0.3607,Tumor,RMS,RMS.T11,PSMB8,13048
0.5372,Tumor,RMS,RMS.T2,PSMB8,13049
0.6097,Tumor,RMS,RMS.T3,PSMB8,13050
0.4278,Tumor,RMS,RMS.T4,PSMB8,13051
0.3754,Tumor,RMS,RMS.T5,PSMB8,13052
0.0749,Tumor,RMS,RMS.T6,PSMB8,13053
0.3075,Tumor,RMS,RMS.T7,PSMB8,13054
0.1605,Tumor,RMS,RMS.T8,PSMB8,13055
0.4487,Tumor,RMS,RMS.T9,PSMB8,13056
0.0834,Cellline,BL-NHL,BL.C1,PTN,13057
0.0912,Cellline,BL-NHL,BL.C2,PTN,13058
0.0802,Cellline,BL-NHL,BL.C3,PTN,13059
0.1035,Cellline,BL-NHL,BL.C4,PTN,13060
0.0926,Cellline,BL-NHL,BL.C5,PTN,13061
0.0905,Cellline,BL-NHL,BL.C6,PTN,13062
0.043,Cellline,BL-NHL,BL.C7,PTN,13063
0.0463,Cellline,BL-NHL,BL.C8,PTN,13064
0.2794,Cellline,EWS,EWS.C1,PTN,13065
0.0449,Cellline,EWS,EWS.C10,PTN,13066
0.054,Cellline,EWS,EWS.C11,PTN,13067
0.1797,Cellline,EWS,EWS.C2,PTN,13068
0.4672,Cellline,EWS,EWS.C3,PTN,13069
0.0604,Cellline,EWS,EWS.C4,PTN,13070
0.1789,Cellline,EWS,EWS.C6,PTN,13071
0.1543,Cellline,EWS,EWS.C7,PTN,13072
0.1229,Cellline,EWS,EWS.C8,PTN,13073
0.1679,Cellline,EWS,EWS.C9,PTN,13074
0.2038,Cellline,NB,NB.C1,PTN,13075
1.2592,Cellline,NB,NB.C10,PTN,13076
0.5339,Cellline,NB,NB.C11,PTN,13077
0.2146,Cellline,NB,NB.C12,PTN,13078
1.1242,Cellline,NB,NB.C2,PTN,13079
7.3252,Cellline,NB,NB.C3,PTN,13080
1.0253,Cellline,NB,NB.C4,PTN,13081
1.6034,Cellline,NB,NB.C5,PTN,13082
0.4931,Cellline,NB,NB.C6,PTN,13083
0.8668,Cellline,NB,NB.C7,PTN,13084
0.0794,Cellline,NB,NB.C8,PTN,13085
0.4144,Cellline,NB,NB.C9,PTN,13086
0.026,Cellline,RMS,RMS.C10,PTN,13087
0.0635,Cellline,RMS,RMS.C11,PTN,13088
0.2259,Cellline,RMS,RMS.C2,PTN,13089
0.3724,Cellline,RMS,RMS.C3,PTN,13090
0.1259,Cellline,RMS,RMS.C4,PTN,13091
0.164,Cellline,RMS,RMS.C5,PTN,13092
0.1031,Cellline,RMS,RMS.C6,PTN,13093
0.0335,Cellline,RMS,RMS.C7,PTN,13094
0.0735,Cellline,RMS,RMS.C8,PTN,13095
0.0868,Cellline,RMS,RMS.C9,PTN,13096
0.9772,Tumor,EWS,EWS.T1,PTN,13097
0.5036,Tumor,EWS,EWS.T11,PTN,13098
0.3785,Tumor,EWS,EWS.T12,PTN,13099
1.4073,Tumor,EWS,EWS.T13,PTN,13100
0.2808,Tumor,EWS,EWS.T14,PTN,13101
2.9055,Tumor,EWS,EWS.T15,PTN,13102
0.9504,Tumor,EWS,EWS.T19,PTN,13103
0.3533,Tumor,EWS,EWS.T2,PTN,13104
0.8492,Tumor,EWS,EWS.T3,PTN,13105
0.8865,Tumor,EWS,EWS.T4,PTN,13106
0.4561,Tumor,EWS,EWS.T6,PTN,13107
0.3053,Tumor,EWS,EWS.T7,PTN,13108
2.2638,Tumor,EWS,EWS.T9,PTN,13109
0.2267,Tumor,RMS,RMS.T1,PTN,13110
0.7031,Tumor,RMS,RMS.T10,PTN,13111
1.8081,Tumor,RMS,RMS.T11,PTN,13112
0.2001,Tumor,RMS,RMS.T2,PTN,13113
0.9205,Tumor,RMS,RMS.T3,PTN,13114
1.2245,Tumor,RMS,RMS.T4,PTN,13115
0.4215,Tumor,RMS,RMS.T5,PTN,13116
4.7646,Tumor,RMS,RMS.T6,PTN,13117
3.6464,Tumor,RMS,RMS.T7,PTN,13118
2.753,Tumor,RMS,RMS.T8,PTN,13119
1.3854,Tumor,RMS,RMS.T9,PTN,13120
0.2274,Cellline,BL-NHL,BL.C1,PTPN12,13121
0.2472,Cellline,BL-NHL,BL.C2,PTPN12,13122
0.4264,Cellline,BL-NHL,BL.C3,PTPN12,13123
0.2913,Cellline,BL-NHL,BL.C4,PTPN12,13124
0.5694,Cellline,BL-NHL,BL.C5,PTPN12,13125
0.3955,Cellline,BL-NHL,BL.C6,PTPN12,13126
0.428,Cellline,BL-NHL,BL.C7,PTPN12,13127
0.6128,Cellline,BL-NHL,BL.C8,PTPN12,13128
0.1785,Cellline,EWS,EWS.C1,PTPN12,13129
0.2561,Cellline,EWS,EWS.C10,PTPN12,13130
0.1956,Cellline,EWS,EWS.C11,PTPN12,13131
0.3114,Cellline,EWS,EWS.C2,PTPN12,13132
0.281,Cellline,EWS,EWS.C3,PTPN12,13133
0.7317,Cellline,EWS,EWS.C4,PTPN12,13134
0.2917,Cellline,EWS,EWS.C6,PTPN12,13135
0.7405,Cellline,EWS,EWS.C7,PTPN12,13136
0.2969,Cellline,EWS,EWS.C8,PTPN12,13137
0.2745,Cellline,EWS,EWS.C9,PTPN12,13138
0.5954,Cellline,NB,NB.C1,PTPN12,13139
1.4489,Cellline,NB,NB.C10,PTPN12,13140
1.9424,Cellline,NB,NB.C11,PTPN12,13141
1.185,Cellline,NB,NB.C12,PTPN12,13142
0.8575,Cellline,NB,NB.C2,PTPN12,13143
0.9519,Cellline,NB,NB.C3,PTPN12,13144
0.9076,Cellline,NB,NB.C4,PTPN12,13145
1.5266,Cellline,NB,NB.C5,PTPN12,13146
0.9564,Cellline,NB,NB.C6,PTPN12,13147
0.9041,Cellline,NB,NB.C7,PTPN12,13148
1.3632,Cellline,NB,NB.C8,PTPN12,13149
1.9427,Cellline,NB,NB.C9,PTPN12,13150
1.9837,Cellline,RMS,RMS.C10,PTPN12,13151
1.337,Cellline,RMS,RMS.C11,PTPN12,13152
0.6628,Cellline,RMS,RMS.C2,PTPN12,13153
1.5087,Cellline,RMS,RMS.C3,PTPN12,13154
1.129,Cellline,RMS,RMS.C4,PTPN12,13155
1.0906,Cellline,RMS,RMS.C5,PTPN12,13156
0.9984,Cellline,RMS,RMS.C6,PTPN12,13157
1.6953,Cellline,RMS,RMS.C7,PTPN12,13158
1.0605,Cellline,RMS,RMS.C8,PTPN12,13159
0.4418,Cellline,RMS,RMS.C9,PTPN12,13160
0.5132,Tumor,EWS,EWS.T1,PTPN12,13161
0.5147,Tumor,EWS,EWS.T11,PTPN12,13162
0.3603,Tumor,EWS,EWS.T12,PTPN12,13163
0.699,Tumor,EWS,EWS.T13,PTPN12,13164
0.3188,Tumor,EWS,EWS.T14,PTPN12,13165
0.3942,Tumor,EWS,EWS.T15,PTPN12,13166
0.7387,Tumor,EWS,EWS.T19,PTPN12,13167
0.398,Tumor,EWS,EWS.T2,PTPN12,13168
0.2926,Tumor,EWS,EWS.T3,PTPN12,13169
0.9807,Tumor,EWS,EWS.T4,PTPN12,13170
0.7797,Tumor,EWS,EWS.T6,PTPN12,13171
0.7001,Tumor,EWS,EWS.T7,PTPN12,13172
0.5273,Tumor,EWS,EWS.T9,PTPN12,13173
1.4155,Tumor,RMS,RMS.T1,PTPN12,13174
1.1507,Tumor,RMS,RMS.T10,PTPN12,13175
0.8552,Tumor,RMS,RMS.T11,PTPN12,13176
0.8228,Tumor,RMS,RMS.T2,PTPN12,13177
0.4979,Tumor,RMS,RMS.T3,PTPN12,13178
0.7612,Tumor,RMS,RMS.T4,PTPN12,13179
1.3646,Tumor,RMS,RMS.T5,PTPN12,13180
1.0051,Tumor,RMS,RMS.T6,PTPN12,13181
0.8579,Tumor,RMS,RMS.T7,PTPN12,13182
0.7827,Tumor,RMS,RMS.T8,PTPN12,13183
2.0748,Tumor,RMS,RMS.T9,PTPN12,13184
0.1012,Cellline,BL-NHL,BL.C1,PTPN13,13185
0.1027,Cellline,BL-NHL,BL.C2,PTPN13,13186
0.0839,Cellline,BL-NHL,BL.C3,PTPN13,13187
0.334,Cellline,BL-NHL,BL.C4,PTPN13,13188
0.0858,Cellline,BL-NHL,BL.C5,PTPN13,13189
0.2009,Cellline,BL-NHL,BL.C6,PTPN13,13190
0.1593,Cellline,BL-NHL,BL.C7,PTPN13,13191
0.162,Cellline,BL-NHL,BL.C8,PTPN13,13192
4.6497,Cellline,EWS,EWS.C1,PTPN13,13193
0.137,Cellline,EWS,EWS.C10,PTPN13,13194
0.6364,Cellline,EWS,EWS.C11,PTPN13,13195
2.0006,Cellline,EWS,EWS.C2,PTPN13,13196
3.7085,Cellline,EWS,EWS.C3,PTPN13,13197
1.3308,Cellline,EWS,EWS.C4,PTPN13,13198
1.5054,Cellline,EWS,EWS.C6,PTPN13,13199
1.9616,Cellline,EWS,EWS.C7,PTPN13,13200
0.4167,Cellline,EWS,EWS.C8,PTPN13,13201
1.4119,Cellline,EWS,EWS.C9,PTPN13,13202
0.4029,Cellline,NB,NB.C1,PTPN13,13203
0.3043,Cellline,NB,NB.C10,PTPN13,13204
0.1668,Cellline,NB,NB.C11,PTPN13,13205
0.2091,Cellline,NB,NB.C12,PTPN13,13206
0.2952,Cellline,NB,NB.C2,PTPN13,13207
0.316,Cellline,NB,NB.C3,PTPN13,13208
0.6824,Cellline,NB,NB.C4,PTPN13,13209
0.4781,Cellline,NB,NB.C5,PTPN13,13210
0.3453,Cellline,NB,NB.C6,PTPN13,13211
0.224,Cellline,NB,NB.C7,PTPN13,13212
0.2248,Cellline,NB,NB.C8,PTPN13,13213
0.2594,Cellline,NB,NB.C9,PTPN13,13214
0.1734,Cellline,RMS,RMS.C10,PTPN13,13215
0.4392,Cellline,RMS,RMS.C11,PTPN13,13216
0.1289,Cellline,RMS,RMS.C2,PTPN13,13217
0.4746,Cellline,RMS,RMS.C3,PTPN13,13218
0.1236,Cellline,RMS,RMS.C4,PTPN13,13219
0.1389,Cellline,RMS,RMS.C5,PTPN13,13220
0.0894,Cellline,RMS,RMS.C6,PTPN13,13221
0.2927,Cellline,RMS,RMS.C7,PTPN13,13222
0.0642,Cellline,RMS,RMS.C8,PTPN13,13223
0.1512,Cellline,RMS,RMS.C9,PTPN13,13224
2.6677,Tumor,EWS,EWS.T1,PTPN13,13225
3.7859,Tumor,EWS,EWS.T11,PTPN13,13226
2.7115,Tumor,EWS,EWS.T12,PTPN13,13227
0.272,Tumor,EWS,EWS.T13,PTPN13,13228
4.0083,Tumor,EWS,EWS.T14,PTPN13,13229
2.4191,Tumor,EWS,EWS.T15,PTPN13,13230
3.6187,Tumor,EWS,EWS.T19,PTPN13,13231
5.9206,Tumor,EWS,EWS.T2,PTPN13,13232
4.153,Tumor,EWS,EWS.T3,PTPN13,13233
2.6395,Tumor,EWS,EWS.T4,PTPN13,13234
0.9804,Tumor,EWS,EWS.T6,PTPN13,13235
2.3163,Tumor,EWS,EWS.T7,PTPN13,13236
6.2957,Tumor,EWS,EWS.T9,PTPN13,13237
0.1924,Tumor,RMS,RMS.T1,PTPN13,13238
0.2916,Tumor,RMS,RMS.T10,PTPN13,13239
0.2465,Tumor,RMS,RMS.T11,PTPN13,13240
0.3128,Tumor,RMS,RMS.T2,PTPN13,13241
0.2853,Tumor,RMS,RMS.T3,PTPN13,13242
0.3894,Tumor,RMS,RMS.T4,PTPN13,13243
0.3995,Tumor,RMS,RMS.T5,PTPN13,13244
0.1364,Tumor,RMS,RMS.T6,PTPN13,13245
0.1185,Tumor,RMS,RMS.T7,PTPN13,13246
0.1758,Tumor,RMS,RMS.T8,PTPN13,13247
0.4996,Tumor,RMS,RMS.T9,PTPN13,13248
0.0741,Cellline,BL-NHL,BL.C1,PTPRR,13249
0.0996,Cellline,BL-NHL,BL.C2,PTPRR,13250
0.1059,Cellline,BL-NHL,BL.C3,PTPRR,13251
0.1472,Cellline,BL-NHL,BL.C4,PTPRR,13252
0.0507,Cellline,BL-NHL,BL.C5,PTPRR,13253
0.0524,Cellline,BL-NHL,BL.C6,PTPRR,13254
0.0563,Cellline,BL-NHL,BL.C7,PTPRR,13255
0.066,Cellline,BL-NHL,BL.C8,PTPRR,13256
0.0332,Cellline,EWS,EWS.C1,PTPRR,13257
0.0179,Cellline,EWS,EWS.C10,PTPRR,13258
0.0308,Cellline,EWS,EWS.C11,PTPRR,13259
0.0356,Cellline,EWS,EWS.C2,PTPRR,13260
0.0348,Cellline,EWS,EWS.C3,PTPRR,13261
0.1251,Cellline,EWS,EWS.C4,PTPRR,13262
0.0844,Cellline,EWS,EWS.C6,PTPRR,13263
0.1293,Cellline,EWS,EWS.C7,PTPRR,13264
0.0878,Cellline,EWS,EWS.C8,PTPRR,13265
0.0795,Cellline,EWS,EWS.C9,PTPRR,13266
0.4186,Cellline,NB,NB.C1,PTPRR,13267
0.4827,Cellline,NB,NB.C10,PTPRR,13268
0.0906,Cellline,NB,NB.C11,PTPRR,13269
0.0328,Cellline,NB,NB.C12,PTPRR,13270
0.2497,Cellline,NB,NB.C2,PTPRR,13271
0.3907,Cellline,NB,NB.C3,PTPRR,13272
0.0935,Cellline,NB,NB.C4,PTPRR,13273
1.4608,Cellline,NB,NB.C5,PTPRR,13274
0.0495,Cellline,NB,NB.C6,PTPRR,13275
0.1691,Cellline,NB,NB.C7,PTPRR,13276
0.0493,Cellline,NB,NB.C8,PTPRR,13277
0.0357,Cellline,NB,NB.C9,PTPRR,13278
0.0134,Cellline,RMS,RMS.C10,PTPRR,13279
0.0384,Cellline,RMS,RMS.C11,PTPRR,13280
0.0776,Cellline,RMS,RMS.C2,PTPRR,13281
0.2548,Cellline,RMS,RMS.C3,PTPRR,13282
0.0913,Cellline,RMS,RMS.C4,PTPRR,13283
0.1496,Cellline,RMS,RMS.C5,PTPRR,13284
0.1115,Cellline,RMS,RMS.C6,PTPRR,13285
0.0198,Cellline,RMS,RMS.C7,PTPRR,13286
0.0451,Cellline,RMS,RMS.C8,PTPRR,13287
0.0517,Cellline,RMS,RMS.C9,PTPRR,13288
0.0728,Tumor,EWS,EWS.T1,PTPRR,13289
0.2843,Tumor,EWS,EWS.T11,PTPRR,13290
0.1199,Tumor,EWS,EWS.T12,PTPRR,13291
0.1044,Tumor,EWS,EWS.T13,PTPRR,13292
0.1039,Tumor,EWS,EWS.T14,PTPRR,13293
0.1094,Tumor,EWS,EWS.T15,PTPRR,13294
0.2572,Tumor,EWS,EWS.T19,PTPRR,13295
0.0962,Tumor,EWS,EWS.T2,PTPRR,13296
0.1039,Tumor,EWS,EWS.T3,PTPRR,13297
0.0725,Tumor,EWS,EWS.T4,PTPRR,13298
0.258,Tumor,EWS,EWS.T6,PTPRR,13299
0.1201,Tumor,EWS,EWS.T7,PTPRR,13300
0.306,Tumor,EWS,EWS.T9,PTPRR,13301
0.0938,Tumor,RMS,RMS.T1,PTPRR,13302
0.1712,Tumor,RMS,RMS.T10,PTPRR,13303
0.1603,Tumor,RMS,RMS.T11,PTPRR,13304
0.1611,Tumor,RMS,RMS.T2,PTPRR,13305
0.1795,Tumor,RMS,RMS.T3,PTPRR,13306
0.2046,Tumor,RMS,RMS.T4,PTPRR,13307
0.3225,Tumor,RMS,RMS.T5,PTPRR,13308
0.5105,Tumor,RMS,RMS.T6,PTPRR,13309
0.1433,Tumor,RMS,RMS.T7,PTPRR,13310
0.1198,Tumor,RMS,RMS.T8,PTPRR,13311
0.4882,Tumor,RMS,RMS.T9,PTPRR,13312
0.2825,Cellline,BL-NHL,BL.C1,PTTG1IP,13313
0.4274,Cellline,BL-NHL,BL.C2,PTTG1IP,13314
0.6009,Cellline,BL-NHL,BL.C3,PTTG1IP,13315
0.4711,Cellline,BL-NHL,BL.C4,PTTG1IP,13316
0.9004,Cellline,BL-NHL,BL.C5,PTTG1IP,13317
0.9242,Cellline,BL-NHL,BL.C6,PTTG1IP,13318
0.324,Cellline,BL-NHL,BL.C7,PTTG1IP,13319
0.463,Cellline,BL-NHL,BL.C8,PTTG1IP,13320
1.2072,Cellline,EWS,EWS.C1,PTTG1IP,13321
2.4024,Cellline,EWS,EWS.C10,PTTG1IP,13322
2.7632,Cellline,EWS,EWS.C11,PTTG1IP,13323
0.3803,Cellline,EWS,EWS.C2,PTTG1IP,13324
0.72,Cellline,EWS,EWS.C3,PTTG1IP,13325
2.0253,Cellline,EWS,EWS.C4,PTTG1IP,13326
1.7997,Cellline,EWS,EWS.C6,PTTG1IP,13327
2.8994,Cellline,EWS,EWS.C7,PTTG1IP,13328
2.1017,Cellline,EWS,EWS.C8,PTTG1IP,13329
1.722,Cellline,EWS,EWS.C9,PTTG1IP,13330
1.1608,Cellline,NB,NB.C1,PTTG1IP,13331
1.7854,Cellline,NB,NB.C10,PTTG1IP,13332
1.4546,Cellline,NB,NB.C11,PTTG1IP,13333
1.4615,Cellline,NB,NB.C12,PTTG1IP,13334
0.683,Cellline,NB,NB.C2,PTTG1IP,13335
0.8612,Cellline,NB,NB.C3,PTTG1IP,13336
1.4091,Cellline,NB,NB.C4,PTTG1IP,13337
1.6029,Cellline,NB,NB.C5,PTTG1IP,13338
1.8957,Cellline,NB,NB.C6,PTTG1IP,13339
1.6607,Cellline,NB,NB.C7,PTTG1IP,13340
1.8632,Cellline,NB,NB.C8,PTTG1IP,13341
1.3616,Cellline,NB,NB.C9,PTTG1IP,13342
1.298,Cellline,RMS,RMS.C10,PTTG1IP,13343
1.7891,Cellline,RMS,RMS.C11,PTTG1IP,13344
1.6387,Cellline,RMS,RMS.C2,PTTG1IP,13345
1.2165,Cellline,RMS,RMS.C3,PTTG1IP,13346
1.1809,Cellline,RMS,RMS.C4,PTTG1IP,13347
1.2863,Cellline,RMS,RMS.C5,PTTG1IP,13348
1.04,Cellline,RMS,RMS.C6,PTTG1IP,13349
1.6131,Cellline,RMS,RMS.C7,PTTG1IP,13350
1.088,Cellline,RMS,RMS.C8,PTTG1IP,13351
3.5347,Cellline,RMS,RMS.C9,PTTG1IP,13352
2.8826,Tumor,EWS,EWS.T1,PTTG1IP,13353
2.4222,Tumor,EWS,EWS.T11,PTTG1IP,13354
2.5038,Tumor,EWS,EWS.T12,PTTG1IP,13355
1.0121,Tumor,EWS,EWS.T13,PTTG1IP,13356
1.9487,Tumor,EWS,EWS.T14,PTTG1IP,13357
1.3504,Tumor,EWS,EWS.T15,PTTG1IP,13358
2.9812,Tumor,EWS,EWS.T19,PTTG1IP,13359
4.5055,Tumor,EWS,EWS.T2,PTTG1IP,13360
4.5988,Tumor,EWS,EWS.T3,PTTG1IP,13361
0.6341,Tumor,EWS,EWS.T4,PTTG1IP,13362
2.753,Tumor,EWS,EWS.T6,PTTG1IP,13363
5.9409,Tumor,EWS,EWS.T7,PTTG1IP,13364
2.673,Tumor,EWS,EWS.T9,PTTG1IP,13365
0.4773,Tumor,RMS,RMS.T1,PTTG1IP,13366
1.2052,Tumor,RMS,RMS.T10,PTTG1IP,13367
0.7919,Tumor,RMS,RMS.T11,PTTG1IP,13368
1.0925,Tumor,RMS,RMS.T2,PTTG1IP,13369
1.3349,Tumor,RMS,RMS.T3,PTTG1IP,13370
1.7312,Tumor,RMS,RMS.T4,PTTG1IP,13371
1.3644,Tumor,RMS,RMS.T5,PTTG1IP,13372
1.2528,Tumor,RMS,RMS.T6,PTTG1IP,13373
0.835,Tumor,RMS,RMS.T7,PTTG1IP,13374
0.9292,Tumor,RMS,RMS.T8,PTTG1IP,13375
1.0474,Tumor,RMS,RMS.T9,PTTG1IP,13376
0.2203,Cellline,BL-NHL,BL.C1,RAB2,13377
0.2659,Cellline,BL-NHL,BL.C2,RAB2,13378
0.2922,Cellline,BL-NHL,BL.C3,RAB2,13379
0.1788,Cellline,BL-NHL,BL.C4,RAB2,13380
